07/06/22	9:32 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	206.628000
Average Count rate  A (kHz):	155.9
Average Count rate  B (kHz):	155.9
Intercept:	0.9284
Cumulant 1st	15353.10
Cumulant 2nd	15586.52	0.04
Cumulant 3rd	16822.98	0.22

Lag time (s)         g2-1
26.214400	155.105591	0.000000
26.266829	150.718689	0.000000
26.319258	151.596069	0.000000
26.371686	158.710480	0.000000
26.424115	165.119171	0.000000
26.476544	149.211884	0.000000
26.528973	152.816772	0.000000
26.581402	154.972076	0.000000
26.633830	155.105591	0.000000
26.686259	151.576996	0.000000
26.738688	157.775879	0.000000
26.791117	148.620605	0.000000
26.843546	157.394409	0.000000
26.895974	158.843994	0.000000
26.948403	157.585144	0.000000
27.000832	164.642334	0.000000
27.053261	154.838562	0.000000
27.105690	149.631500	0.000000
27.158118	161.952972	0.000000
27.210547	155.124664	0.000000
27.262976	154.457092	0.000000
27.315405	158.119202	0.000000
27.367834	148.811340	0.000000
27.420262	157.585144	0.000000
27.472691	160.694122	0.000000
27.525120	151.977539	0.000000
27.577549	153.675079	0.000000
27.629978	148.220062	0.000000
27.682406	151.748657	0.000000
27.734835	155.429840	0.000000
27.787264	152.091980	0.000000
27.839693	151.748657	0.000000
27.892122	163.784027	0.000000
27.944550	167.713165	0.000000
27.996979	160.484314	0.000000
28.049408	160.312653	0.000000
28.101837	152.111053	0.000000
28.154266	151.271820	0.000000
28.206694	150.146484	0.000000
28.259123	153.503418	0.000000
28.311552	155.849457	0.000000
28.363981	149.955750	0.000000
28.416410	162.239075	0.000000
28.468838	158.824921	0.000000
28.521267	152.187347	0.000000
28.573696	152.740479	0.000000
28.626125	147.991180	0.000000
28.678554	153.560638	0.000000
28.730982	153.656006	0.000000
28.783411	155.868530	0.000000
28.835840	152.606964	0.000000
28.888269	150.775909	0.000000
28.940698	150.489807	0.000000
28.993126	154.151917	0.000000
29.045555	161.170959	0.000000
29.097984	145.912170	0.000000
29.150413	143.508911	0.000000
29.202842	149.326324	0.000000
29.255270	154.666901	0.000000
29.307699	154.819489	0.000000
29.360128	141.181946	0.000000
29.412557	158.348083	0.000000
29.464986	155.239105	0.000000
29.517414	154.113770	0.000000
29.569843	151.348114	0.000000
29.622272	152.778625	0.000000
29.674701	155.200958	0.000000
29.727130	157.680511	0.000000
29.779558	144.290924	0.000000
29.831987	153.484344	0.000000
29.884416	152.835846	0.000000
29.936845	157.470703	0.000000
29.989274	160.465240	0.000000
30.041702	160.598755	0.000000
