07/07/22	3:55 PM
Experiment Type:	Generic
Pseudo Cross Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	33.641100
Average Count rate  A (kHz):	169.1
Average Count rate  B (kHz):	165.7
Intercept:	0.9786
Cumulant 1st	22.19
Cumulant 2nd	21.10	8.32
Cumulant 3rd	19.64	11.43

Lag time (s)         g2-1
25.008538	177.764893	169.353485
25.060966	178.508759	181.636810
25.113395	191.459656	185.565948
25.165824	188.789368	182.437897
25.218253	165.958405	160.865784
25.270682	176.467896	168.628693
25.323110	176.353455	173.606873
25.375539	180.950165	177.192688
25.427968	193.386078	189.990997
25.480397	175.476074	170.440674
25.532826	183.868408	179.233551
25.585254	177.612305	177.764893
25.637683	177.841187	175.609589
25.690112	162.277222	157.108307
25.742541	169.219971	163.040161
25.794970	171.241760	164.432526
25.847398	171.451569	168.247223
25.899827	181.407928	175.132751
25.952256	191.555023	188.503265
26.004685	171.604156	171.546936
26.057114	157.318115	154.647827
26.109542	160.331726	155.696869
26.161971	185.184479	184.230804
26.214400	207.939148	207.939148
26.266829	187.835693	180.721283
26.319258	174.789429	172.595978
26.371686	184.307098	177.345276
26.424115	175.018311	173.149109
26.476544	178.012848	175.037384
26.528973	178.241730	175.094604
26.581402	193.004608	195.331573
26.633830	174.388885	165.882111
26.686259	173.816681	167.598724
26.738688	167.198181	162.963867
26.791117	172.481537	168.704987
26.843546	201.244354	198.154449
26.895974	184.249878	186.538696
26.948403	166.168213	162.124634
27.000832	198.574066	193.729401
27.053261	187.492371	188.007355
27.105690	210.285187	205.154419
27.158118	197.525024	192.527771
27.210547	165.996552	159.778595
27.262976	197.429657	194.816589
27.315405	174.808502	169.868469
27.367834	176.410675	170.326233
27.420262	190.696716	181.922913
27.472691	191.802979	184.288025
27.525120	166.244507	165.119171
27.577549	169.925690	172.328949
27.629978	205.631256	199.184418
27.682406	176.582336	174.598694
27.734835	167.503357	163.822174
27.787264	175.209045	173.606873
27.839693	189.018250	185.241699
27.892122	175.113678	171.184540
27.944550	170.974731	163.383484
27.996979	177.040100	172.824860
28.049408	180.625916	176.792145
28.101837	190.830231	189.628601
28.154266	196.933746	196.285248
28.206694	178.680420	175.132751
28.259123	169.124603	165.557861
28.311552	178.508759	173.683167
28.363981	174.713135	173.969269
28.416410	158.786774	154.666901
28.468838	164.775848	163.078308
28.521267	183.849335	181.179047
28.573696	168.972015	161.724091
