06/29/22	12:30 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	58.586400
Average Count rate  A (kHz):	193.1
Average Count rate  B (kHz):	193.1
Intercept:	0.9959
Cumulant 1st	6890.85
Cumulant 2nd	7908.79	0.59
Cumulant 3rd	8246.94	0.99

Lag time (s)         g2-1
17.616077	215.797424	0.000000
17.668506	209.732056	0.000000
17.720934	202.541351	0.000000
17.773363	214.405060	0.000000
17.825792	245.552063	0.000000
17.878221	181.713104	0.000000
17.930650	204.753876	0.000000
17.983078	184.268951	0.000000
18.035507	196.037292	0.000000
18.087936	216.236115	0.000000
18.140365	226.840973	0.000000
18.192794	198.345184	0.000000
18.245222	190.982819	0.000000
18.297651	189.952850	0.000000
18.350080	217.800140	0.000000
18.402509	251.960754	0.000000
18.454938	200.843811	0.000000
18.507366	213.336945	0.000000
18.559795	213.718414	0.000000
18.612224	188.102722	0.000000
18.664653	189.800262	0.000000
18.717082	211.582184	0.000000
18.769510	230.560303	0.000000
18.821939	205.421448	0.000000
18.874368	221.557617	0.000000
18.926797	248.451233	0.000000
18.979226	214.271545	0.000000
19.031654	255.641937	0.000000
19.084083	211.563110	0.000000
19.136512	212.745667	0.000000
19.188941	249.176025	0.000000
19.241370	278.320312	0.000000
19.293798	258.464813	0.000000
19.346227	407.085419	0.000000
19.398656	308.895111	0.000000
19.451085	356.483459	0.000000
19.503514	209.655762	0.000000
19.555942	257.644653	0.000000
19.608371	284.290314	0.000000
19.660800	178.928375	0.000000
19.713229	201.740265	0.000000
19.765658	254.096985	0.000000
19.818086	277.919769	0.000000
19.870515	226.764679	0.000000
19.922944	222.568512	0.000000
19.975373	231.761932	0.000000
20.027802	232.181549	0.000000
20.080230	228.481293	0.000000
20.132659	322.399139	0.000000
20.185088	266.056061	0.000000
20.237517	298.843384	0.000000
20.289946	295.848846	0.000000
20.342374	346.755981	0.000000
20.394803	347.881317	0.000000
20.447232	354.251862	0.000000
20.499661	364.761353	0.000000
20.552090	314.788818	0.000000
20.604518	242.938995	0.000000
20.656947	259.418488	0.000000
20.709376	324.573517	0.000000
20.761805	312.080383	0.000000
20.814234	230.159760	0.000000
20.866662	247.364044	0.000000
20.919091	278.511047	0.000000
20.971520	282.535553	0.000000
21.023949	388.526917	0.000000
21.076378	230.007172	0.000000
21.128806	273.323059	0.000000
21.181235	216.312408	0.000000
21.233664	191.612244	0.000000
21.286093	240.478516	0.000000
21.338522	220.031738	0.000000
21.390950	237.236023	0.000000
21.443379	203.533173	0.000000
21.495808	224.342346	0.000000
21.548237	243.968964	0.000000
21.600666	309.009552	0.000000
21.653094	357.398987	0.000000
21.705523	241.641998	0.000000
21.757952	206.794739	0.000000
21.810381	250.205994	0.000000
21.862810	242.919922	0.000000
21.915238	220.146179	0.000000
21.967667	318.794250	0.000000
22.020096	201.110840	0.000000
22.072525	231.819153	0.000000
22.124954	258.102417	0.000000
22.177382	213.394165	0.000000
22.229811	189.590454	0.000000
22.282240	219.078064	0.000000
22.334669	245.990753	0.000000
22.387098	219.879150	0.000000
22.439526	223.865509	0.000000
22.491955	254.325867	0.000000
22.544384	240.287781	0.000000
22.596813	220.165253	0.000000
22.649242	264.625549	0.000000
22.701670	197.200775	0.000000
22.754099	225.296021	0.000000
22.806528	225.143433	0.000000
22.858957	226.936340	0.000000
22.911386	228.786469	0.000000
22.963814	205.402374	0.000000
23.016243	310.916901	0.000000
23.068672	268.077850	0.000000
23.121101	333.271027	0.000000
23.173530	436.172485	0.000000
23.225958	304.412842	0.000000
23.278387	315.341949	0.000000
23.330816	339.298248	0.000000
23.383245	447.463989	0.000000
23.435674	256.919861	0.000000
23.488102	274.162292	0.000000
23.540531	249.271393	0.000000
23.592960	235.233307	0.000000
23.645389	288.295746	0.000000
23.697818	210.056305	0.000000
23.750246	329.666138	0.000000
23.802675	448.417664	0.000000
23.855104	324.668884	0.000000
23.907533	308.570862	0.000000
23.959962	277.709961	0.000000
24.012390	366.477966	0.000000
24.064819	421.447754	0.000000
24.117248	375.843048	0.000000
24.169677	374.050140	0.000000
24.222106	485.401154	0.000000
24.274534	289.154053	0.000000
24.326963	263.614655	0.000000
24.379392	285.549164	0.000000
24.431821	270.099640	0.000000
24.484250	272.960663	0.000000
24.536678	346.755981	0.000000
24.589107	286.827087	0.000000
24.641536	253.677368	0.000000
24.693965	251.216888	0.000000
24.746394	253.582001	0.000000
24.798822	232.505798	0.000000
24.851251	207.176208	0.000000
24.903680	208.148956	0.000000
24.956109	174.217224	0.000000
25.008538	217.819214	0.000000
25.060966	296.821594	0.000000
25.113395	277.843475	0.000000
25.165824	224.609375	0.000000
25.218253	238.437653	0.000000
25.270682	220.394135	0.000000
25.323110	205.936432	0.000000
25.375539	220.222473	0.000000
25.427968	241.394043	0.000000
25.480397	224.609375	0.000000
25.532826	194.396973	0.000000
25.585254	211.811066	0.000000
25.637683	208.988190	0.000000
25.690112	205.917358	0.000000
25.742541	228.061676	0.000000
25.794970	212.669373	0.000000
25.847398	266.952515	0.000000
25.899827	231.246948	0.000000
25.952256	220.222473	0.000000
26.004685	251.445770	0.000000
26.057114	212.574005	0.000000
26.109542	205.631256	0.000000
26.161971	246.105194	0.000000
26.214400	225.067139	0.000000
26.266829	249.328613	0.000000
26.319258	232.696533	0.000000
26.371686	236.129761	0.000000
26.424115	269.622803	0.000000
26.476544	252.342224	0.000000
26.528973	259.437561	0.000000
26.581402	197.715759	0.000000
26.633830	228.042603	0.000000
26.686259	258.274078	0.000000
26.738688	212.535858	0.000000
26.791117	234.317780	0.000000
26.843546	250.740051	0.000000
26.895974	217.990875	0.000000
26.948403	215.148926	0.000000
27.000832	266.685486	0.000000
27.053261	215.454102	0.000000
27.105690	244.274139	0.000000
27.158118	308.704376	0.000000
27.210547	248.165131	0.000000
27.262976	253.353119	0.000000
27.315405	215.930939	0.000000
27.367834	236.892700	0.000000
27.420262	234.737396	0.000000
27.472691	219.364166	0.000000
27.525120	262.470245	0.000000
27.577549	425.872803	0.000000
27.629978	368.633270	0.000000
27.682406	376.930237	0.000000
27.734835	295.505524	0.000000
27.787264	264.034271	0.000000
27.839693	225.372314	0.000000
27.892122	254.840851	0.000000
27.944550	297.870636	0.000000
27.996979	239.906311	0.000000
28.049408	260.486603	0.000000
28.101837	223.846436	0.000000
28.154266	221.996307	0.000000
28.206694	230.770111	0.000000
28.259123	244.140625	0.000000
28.311552	238.094330	0.000000
28.363981	193.824768	0.000000
28.416410	218.238831	0.000000
28.468838	253.543854	0.000000
28.521267	245.628357	0.000000
28.573696	210.533142	0.000000
28.626125	181.388855	0.000000
28.678554	201.702118	0.000000
28.730982	223.808289	0.000000
28.783411	220.432281	0.000000
28.835840	214.138031	0.000000
28.888269	198.097229	0.000000
28.940698	257.873535	0.000000
28.993126	240.116119	0.000000
29.045555	272.502899	0.000000
29.097984	213.871002	0.000000
29.150413	224.723816	0.000000
29.202842	237.827301	0.000000
29.255270	187.950134	0.000000
29.307699	247.154236	0.000000
29.360128	273.494720	0.000000
29.412557	249.996185	0.000000
29.464986	224.761963	0.000000
29.517414	189.952850	0.000000
29.569843	235.176086	0.000000
29.622272	247.707367	0.000000
29.674701	281.295776	0.000000
29.727130	286.922455	0.000000
29.779558	271.949768	0.000000
29.831987	194.549561	0.000000
29.884416	204.524994	0.000000
29.936845	206.775665	0.000000
29.989274	195.446014	0.000000
30.041702	183.753967	0.000000
30.094131	206.565857	0.000000
30.146560	207.309723	0.000000
30.198989	230.407715	0.000000
30.251418	221.138000	0.000000
30.303846	219.688416	0.000000
30.356275	199.165344	0.000000
30.408704	195.159912	0.000000
30.461133	228.404999	0.000000
30.513562	195.178986	0.000000
30.565990	189.151764	0.000000
30.618419	191.001892	0.000000
30.670848	206.851959	0.000000
30.723277	228.462219	0.000000
30.775706	243.930817	0.000000
30.828134	196.800232	0.000000
30.880563	183.753967	0.000000
30.932992	237.846375	0.000000
30.985421	264.358521	0.000000
31.037850	222.263336	0.000000
31.090278	206.260681	0.000000
31.142707	228.004456	0.000000
31.195136	275.192261	0.000000
31.247565	301.551819	0.000000
31.299994	221.691132	0.000000
31.352422	242.271423	0.000000
31.404851	205.307007	0.000000
31.457280	267.715454	0.000000
31.509709	245.418549	0.000000
31.562138	239.086151	0.000000
31.614566	204.544067	0.000000
31.666995	194.530487	0.000000
31.719424	241.317749	0.000000
31.771853	219.860077	0.000000
31.824282	218.276978	0.000000
31.876710	205.192566	0.000000
31.929139	223.636627	0.000000
31.981568	256.519318	0.000000
32.033997	191.059113	0.000000
32.086426	251.464844	0.000000
32.138854	263.824463	0.000000
32.191283	256.404877	0.000000
32.243712	255.260468	0.000000
32.296141	275.402069	0.000000
32.348570	254.802704	0.000000
32.400998	222.969055	0.000000
32.453427	183.658600	0.000000
32.505856	216.197968	0.000000
32.558285	223.369598	0.000000
32.610714	207.519531	0.000000
32.663142	204.105377	0.000000
32.715571	221.080780	0.000000
32.768000	186.672211	0.000000
32.820429	193.080902	0.000000
32.872858	205.726624	0.000000
32.925286	223.102570	0.000000
32.977715	207.328796	0.000000
33.030144	205.135345	0.000000
33.082573	209.922791	0.000000
33.135002	182.418823	0.000000
33.187430	209.751129	0.000000
33.239859	191.345215	0.000000
33.292288	174.636841	0.000000
33.344717	190.639496	0.000000
33.397146	219.821930	0.000000
33.449574	218.925476	0.000000
33.502003	188.617706	0.000000
33.554432	196.933746	0.000000
33.606861	184.249878	0.000000
33.659290	226.612091	0.000000
33.711718	204.429626	0.000000
33.764147	192.756653	0.000000
33.816576	222.225189	0.000000
33.869005	222.492218	0.000000
33.921434	193.004608	0.000000
33.973862	214.462280	0.000000
34.026291	241.184235	0.000000
34.078720	194.454193	0.000000
34.131149	180.473328	0.000000
34.183578	218.086243	0.000000
34.236006	195.751190	0.000000
