06/29/22	12:49 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	254.679578
Average Count rate  A (kHz):	121.6
Average Count rate  B (kHz):	121.6
Intercept:	0.9252
Cumulant 1st	16751.41
Cumulant 2nd	18189.97	0.39
Cumulant 3rd	19511.32	1.09

Lag time (s)         g2-1
17.196646	104.827881	0.000000
17.249075	102.901459	0.000000
17.301504	103.302002	0.000000
17.353933	97.465515	0.000000
17.406362	103.797913	0.000000
17.458790	100.936890	0.000000
17.511219	112.438202	0.000000
17.563648	112.915039	0.000000
17.616077	98.876953	0.000000
17.668506	105.915070	0.000000
17.720934	101.184845	0.000000
17.773363	108.242035	0.000000
17.825792	111.579895	0.000000
17.878221	109.653473	0.000000
17.930650	94.337463	0.000000
17.983078	98.800659	0.000000
18.035507	100.860596	0.000000
18.087936	101.394653	0.000000
18.140365	104.713440	0.000000
18.192794	99.430084	0.000000
18.245222	91.934204	0.000000
18.297651	101.852417	0.000000
18.350080	103.549957	0.000000
18.402509	97.141266	0.000000
18.454938	101.318359	0.000000
18.507366	103.302002	0.000000
18.559795	97.656250	0.000000
18.612224	99.525452	0.000000
18.664653	98.686218	0.000000
18.717082	97.694397	0.000000
18.769510	93.765259	0.000000
18.821939	103.263855	0.000000
18.874368	103.912354	0.000000
18.926797	103.111267	0.000000
18.979226	97.064972	0.000000
19.031654	102.863312	0.000000
19.084083	98.457336	0.000000
19.136512	104.331970	0.000000
19.188941	105.781555	0.000000
19.241370	104.370117	0.000000
19.293798	98.705292	0.000000
19.346227	107.002258	0.000000
19.398656	100.555420	0.000000
19.451085	104.141235	0.000000
19.503514	101.203918	0.000000
19.555942	98.533630	0.000000
19.608371	106.296539	0.000000
19.660800	104.751587	0.000000
19.713229	104.541779	0.000000
19.765658	102.252960	0.000000
19.818086	104.312897	0.000000
19.870515	100.898743	0.000000
19.922944	102.214813	0.000000
19.975373	101.108551	0.000000
20.027802	107.288361	0.000000
20.080230	100.288391	0.000000
20.132659	97.942352	0.000000
20.185088	97.770691	0.000000
